Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
2.99975,57.68810483,11.97968050,57.68810483,11.97968067,13:16:10.023466,0.00719,0.00000,0.00000,-0.00077,0.00000,-0.00336,-0.00182,0.00149,0.11261,-0.19428,0.96081,2.98998,0.00025,0.00003,0.00000,0.37321,-0.03697,2.89545,0.16840,0.00000,0.00000,0.00000,A,131609.80
3.01542,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.039125,0.01231,0.00000,0.00000,-0.00075,0.00000,0.00367,-0.00136,0.00103,0.11364,-0.19343,0.96173,3.00055,0.00025,0.00003,0.00000,0.37322,-0.03697,2.99975,0.17831,0.00000,0.00000,0.00000,A,131609.90
3.02638,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.050095,0.00962,0.00000,0.00000,-0.00074,0.00000,0.00199,0.00093,0.00149,0.11438,-0.19398,0.96173,3.01485,0.00027,0.00003,0.00000,0.38144,-0.03698,2.99975,0.17831,0.00000,0.00000,0.00000,A,131609.90
3.03599,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.059695,0.00820,0.00000,0.00000,-0.00075,0.00000,-0.00198,-0.00152,-0.00156,0.11407,-0.19203,0.96288,3.02570,0.00027,0.00003,0.00000,0.38145,-0.03698,2.99975,0.17831,0.00000,0.00000,0.00000,A,131609.90
3.04538,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.069090,0.00727,0.00000,0.00000,-0.00079,0.00000,-0.00321,0.00108,0.00134,0.11450,-0.19453,0.96386,3.03553,0.00027,0.00002,0.00000,0.38145,-0.03698,2.99975,0.17831,0.00000,0.00000,0.00000,A,131609.90
3.05604,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.079755,0.00775,0.00000,0.00000,-0.00080,0.00000,0.00015,-0.00090,0.00103,0.11419,-0.19282,0.96197,3.04572,0.00027,0.00002,0.00000,0.38145,-0.03698,2.99975,0.17831,0.00000,0.00000,0.00000,A,131609.90
3.06720,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.090913,0.00872,0.00000,0.00000,-0.00083,0.00000,-0.00321,0.00291,0.00042,0.11163,-0.19538,0.96404,3.05677,0.00027,0.00002,0.00000,0.38145,-0.03698,2.99975,0.17831,0.00000,0.00000,0.00000,A,131609.90
3.07651,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.100219,0.00791,0.00000,0.00000,-0.00086,0.00000,-0.00259,-0.00213,-0.00111,0.11614,-0.19343,0.96240,3.06690,0.00027,0.00002,0.00000,0.38146,-0.03698,2.99975,0.17831,0.00000,0.00000,0.00000,A,131609.90
3.08610,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.109809,0.00731,0.00000,0.00000,-0.00089,0.00000,-0.00183,0.00307,-0.00050,0.11096,-0.19117,0.96471,3.07619,0.00027,0.00002,0.00000,0.38146,-0.03698,2.99975,0.17831,0.00000,0.00000,0.00000,A,131609.90
3.09701,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.120717,0.00804,0.00000,0.00000,-0.00089,0.00000,0.00077,-0.00045,0.00210,0.11444,-0.19465,0.96118,3.08687,0.00027,0.00003,0.00000,0.38146,-0.03698,2.99975,0.17831,0.00000,0.00000,0.00000,A,131609.90
3.11120,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.134937,0.01201,0.00000,0.00000,-0.00088,0.00000,0.00229,-0.00060,0.00088,0.11236,-0.19441,0.96246,3.09677,0.00027,0.00003,0.00000,0.38147,-0.03698,3.09701,0.17831,0.00000,0.00000,0.00000,A,131610.00
3.11976,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.143476,0.00718,0.00000,0.00000,-0.00085,0.00000,0.00321,0.00383,0.00180,0.11212,-0.19313,0.96423,3.11009,0.00027,0.00003,0.00000,0.38147,-0.03698,3.09701,0.17831,0.00000,0.00000,0.00000,A,131610.00
3.13050,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.154215,0.00774,0.00000,0.00000,-0.00084,0.00000,0.00122,0.00001,-0.00187,0.11474,-0.19489,0.96179,3.12019,0.00027,0.00003,0.00000,0.38147,-0.03698,3.09701,0.17831,0.00000,0.00000,0.00000,A,131610.00
3.14036,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.164073,0.00712,0.00000,0.00000,-0.00084,0.00000,0.00046,0.00093,0.00256,0.11462,-0.19447,0.96386,3.13067,0.00027,0.00003,0.00000,0.38147,-0.03698,3.09701,0.17831,0.00000,0.00000,0.00000,A,131610.00
3.15052,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.174230,0.00709,0.00000,0.00000,-0.00083,0.00000,0.00183,0.00276,0.00042,0.11608,-0.19294,0.96264,3.14086,0.00027,0.00003,0.00000,0.38148,-0.03698,3.09701,0.17831,0.00000,0.00000,0.00000,A,131610.00
3.16230,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.186006,0.00868,0.00000,0.00000,-0.00088,0.00000,-0.00550,0.00139,-0.00324,0.11389,-0.19331,0.96508,3.15104,0.00027,0.00003,0.00000,0.38148,-0.03698,3.09701,0.17831,0.00000,0.00000,0.00000,A,131610.00
3.17100,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.194710,0.00720,0.00000,0.00000,-0.00090,0.00000,-0.00168,-0.00029,-0.00126,0.11383,-0.19294,0.96240,3.16131,0.00027,0.00003,0.00000,0.38148,-0.03698,3.09701,0.17831,0.00000,0.00000,0.00000,A,131610.00
3.18164,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.205359,0.00767,0.00000,0.00000,-0.00092,0.00000,-0.00168,0.00077,0.00180,0.11431,-0.19319,0.96203,3.17139,0.00027,0.00003,0.00000,0.38149,-0.03698,3.09701,0.17831,0.00000,0.00000,0.00000,A,131610.00
3.19152,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.215234,0.00736,0.00000,0.00000,-0.00094,0.00000,-0.00107,-0.00121,-0.00279,0.11877,-0.19325,0.96282,3.18158,0.00027,0.00003,0.00000,0.38149,-0.03698,3.09701,0.17831,0.00000,0.00000,0.00000,A,131610.00
3.20704,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.230743,0.01270,0.00000,0.00000,-0.00095,0.00000,-0.00091,-0.00029,0.00073,0.11614,-0.19410,0.96087,3.19176,0.00027,0.00003,0.00000,0.38149,-0.03698,3.19152,0.17831,0.00000,0.00000,0.00000,A,131610.10
3.21699,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.240693,0.00817,0.00000,0.00000,-0.00098,0.00000,-0.00229,0.00016,0.00332,0.11700,-0.19367,0.96008,3.20668,0.00027,0.00003,0.00000,0.38149,-0.03698,3.19152,0.17831,0.00000,0.00000,0.00000,A,131610.10
3.22660,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.250311,0.00740,0.00000,0.00000,-0.00098,0.00000,0.00061,-0.00075,-0.00050,0.11346,-0.19197,0.96417,3.21662,0.00027,0.00003,0.00000,0.38150,-0.03698,3.19152,0.17831,0.00000,0.00000,0.00000,A,131610.10
3.23674,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.260447,0.00722,0.00000,0.00000,-0.00097,0.00000,0.00107,0.00123,0.00103,0.11261,-0.19459,0.96276,3.22695,0.00027,0.00003,0.00000,0.38150,-0.03698,3.19152,0.17831,0.00000,0.00000,0.00000,A,131610.10
3.24675,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.270460,0.00704,0.00000,0.00000,-0.00097,0.00000,-0.00046,0.00230,0.00286,0.11126,-0.19361,0.96282,3.23714,0.00027,0.00003,0.00000,0.38150,-0.03698,3.19152,0.17831,0.00000,0.00000,0.00000,A,131610.10
3.25707,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.280771,0.00717,0.00000,0.00000,-0.00097,0.00000,0.00061,-0.00274,0.00241,0.11431,-0.19294,0.96441,3.24732,0.00027,0.00003,0.00000,0.38151,-0.03698,3.19152,0.17831,0.00000,0.00000,0.00000,A,131610.10
3.26851,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.292226,0.00842,0.00000,0.00000,-0.00099,0.00000,-0.00030,0.00276,-0.00050,0.11724,-0.19233,0.96410,3.25761,0.00027,0.00003,0.00000,0.38151,-0.03698,3.19152,0.17831,0.00000,0.00000,0.00000,A,131610.10
3.27953,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.303231,0.00797,0.00000,0.00000,-0.00100,0.00000,-0.00214,-0.00472,-0.00095,0.11413,-0.19392,0.96636,3.26898,0.00027,0.00003,0.00000,0.38151,-0.03698,3.19152,0.17831,0.00000,0.00000,0.00000,A,131610.10
3.28910,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.312815,0.00735,0.00000,0.00000,-0.00101,0.00000,-0.00030,0.00047,-0.00065,0.11444,-0.19374,0.96136,3.27918,0.00027,0.00003,0.00000,0.38151,-0.03698,3.19152,0.17831,0.00000,0.00000,0.00000,A,131610.10
3.29983,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.323541,0.00746,0.00000,0.00000,-0.00099,0.00000,0.00229,-0.00045,0.00225,0.11444,-0.19288,0.96154,3.29031,0.00027,0.00003,0.00000,0.38152,-0.03698,3.19152,0.17831,0.00000,0.00000,0.00000,A,131610.10
3.31441,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.338119,0.01188,0.00000,0.00000,-0.00097,0.00000,0.00336,0.00169,-0.00126,0.11352,-0.19166,0.96215,3.30018,0.00027,0.00003,0.00000,0.38152,-0.03698,3.29983,0.17831,0.00000,0.00000,0.00000,A,131610.20
3.32312,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.346838,0.00745,0.00000,0.00000,-0.00097,0.00000,0.00046,0.00032,-0.00340,0.11224,-0.19245,0.96362,3.31319,0.00027,0.00003,0.00000,0.38152,-0.03698,3.29983,0.17831,0.00000,0.00000,0.00000,A,131610.20
3.33351,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.357218,0.00763,0.00000,0.00000,-0.00098,0.00000,-0.00107,0.00016,0.00118,0.11492,-0.19178,0.96356,3.32355,0.00027,0.00003,0.00000,0.38153,-0.03698,3.29983,0.17831,0.00000,0.00000,0.00000,A,131610.20
3.34372,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.367426,0.00766,0.00000,0.00000,-0.00097,0.00000,0.00138,-0.00075,0.00073,0.11364,-0.19337,0.96404,3.33390,0.00027,0.00003,0.00000,0.38153,-0.03698,3.29983,0.17831,0.00000,0.00000,0.00000,A,131610.20
3.35360,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.377303,0.00735,0.00000,0.00000,-0.00097,0.00000,0.00122,0.00062,-0.00111,0.11376,-0.19520,0.96392,3.34365,0.00027,0.00003,0.00000,0.38153,-0.03698,3.29983,0.17831,0.00000,0.00000,0.00000,A,131610.20
3.36476,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.388475,0.00834,0.00000,0.00000,-0.00102,0.00000,-0.00504,0.00077,-0.00019,0.11657,-0.19392,0.96343,3.35384,0.00027,0.00003,0.00000,0.38153,-0.03698,3.29983,0.17831,0.00000,0.00000,0.00000,A,131610.20
3.37474,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.398448,0.00781,0.00000,0.00000,-0.00102,0.00000,0.00061,-0.00213,-0.00111,0.11334,-0.19337,0.96349,3.36487,0.00027,0.00003,0.00000,0.38154,-0.03698,3.29983,0.17831,0.00000,0.00000,0.00000,A,131610.20
3.38886,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.412569,0.00730,0.00000,0.00000,-0.00099,0.00000,0.00290,0.00062,-0.00431,0.11322,-0.19294,0.96319,3.37914,0.00027,0.00003,0.00000,0.38154,-0.03698,3.29983,0.17831,0.00000,0.00000,0.00000,A,131610.20
3.39897,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.422680,0.00724,0.00000,0.00000,-0.00102,0.00000,-0.00321,-0.00060,0.00195,0.11431,-0.19313,0.96191,3.38931,0.00027,0.00003,0.00000,0.38154,-0.03698,3.29983,0.17831,0.00000,0.00000,0.00000,A,131610.20
3.41409,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.437788,0.01218,0.00000,0.00000,-0.00103,0.00000,-0.00015,0.00062,0.00286,0.11224,-0.19361,0.96215,3.39932,0.00027,0.00003,0.00000,0.38155,-0.03698,3.39897,0.17831,0.00000,0.00000,0.00000,A,131610.30
3.42392,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.447628,0.00799,0.00000,0.00000,-0.00101,0.00000,0.00138,-0.00014,-0.00095,0.11383,-0.19441,0.96435,3.41360,0.00027,0.00003,0.00000,0.38155,-0.03698,3.39897,0.17831,0.00000,0.00000,0.00000,A,131610.30
3.43350,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.457210,0.00734,0.00000,0.00000,-0.00102,0.00000,-0.00137,0.00245,0.00073,0.11602,-0.19221,0.96356,3.42357,0.00027,0.00003,0.00000,0.38155,-0.03698,3.39897,0.17831,0.00000,0.00000,0.00000,A,131610.30
3.44410,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.467807,0.00776,0.00000,0.00000,-0.00103,0.00000,0.00000,0.00093,-0.00065,0.11370,-0.19203,0.96234,3.43374,0.00027,0.00003,0.00000,0.38156,-0.03698,3.39897,0.17831,0.00000,0.00000,0.00000,A,131610.30
3.45795,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.481665,0.01141,0.00000,0.00000,-0.00104,0.00000,-0.00091,0.00200,-0.00187,0.11364,-0.19276,0.96441,3.44396,0.00027,0.00003,0.00000,0.38156,-0.03698,3.39897,0.17831,0.00000,0.00000,0.00000,A,131610.30
3.46895,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.492627,0.00942,0.00000,0.00000,-0.00107,0.00000,-0.00351,0.00169,0.00012,0.11517,-0.19349,0.96221,3.45749,0.00027,0.00003,0.00000,0.38156,-0.03698,3.39897,0.17831,0.00000,0.00000,0.00000,A,131610.30
3.47759,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.501300,0.00744,0.00000,0.00000,-0.00104,0.00000,0.00336,-0.00106,-0.00355,0.11529,-0.19221,0.96276,3.46774,0.00027,0.00003,0.00000,0.38157,-0.03698,3.39897,0.17831,0.00000,0.00000,0.00000,A,131610.30
3.48847,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.512177,0.00814,0.00000,0.00000,-0.00106,0.00000,-0.00229,-0.00029,0.00180,0.11334,-0.19349,0.96209,3.47830,0.00027,0.00003,0.00000,0.38157,-0.03698,3.39897,0.17831,0.00000,0.00000,0.00000,A,131610.30
3.49829,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.522003,0.00765,0.00000,0.00000,-0.00105,0.00000,0.00183,0.00291,-0.00111,0.11438,-0.19380,0.96270,3.48863,0.00027,0.00003,0.00000,0.38157,-0.03698,3.39897,0.17831,0.00000,0.00000,0.00000,A,131610.30
3.51283,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.536538,0.01201,0.00000,0.00000,-0.00106,0.00000,0.00046,-0.00182,0.00103,0.11346,-0.19526,0.96356,3.49840,0.00027,0.00003,0.00000,0.38157,-0.03698,3.49829,0.17831,0.00000,0.00000,0.00000,A,131610.40
3.52157,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.545290,0.00747,0.00000,0.00000,-0.00105,0.00000,0.00015,-0.00014,-0.00004,0.11242,-0.19306,0.96478,3.51159,0.00027,0.00003,0.00000,0.38158,-0.03698,3.49829,0.17831,0.00000,0.00000,0.00000,A,131610.40
3.53177,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.555486,0.00749,0.00000,0.00000,-0.00104,0.00000,-0.00015,0.00291,0.00088,0.11505,-0.19325,0.96429,3.52183,0.00027,0.00003,0.00000,0.38158,-0.03698,3.49829,0.17831,0.00000,0.00000,0.00000,A,131610.40
3.54163,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.565337,0.00716,0.00000,0.00000,-0.00105,0.00000,-0.00137,0.00001,0.00241,0.11438,-0.19355,0.96349,3.53189,0.00027,0.00003,0.00000,0.38158,-0.03698,3.49829,0.17831,0.00000,0.00000,0.00000,A,131610.40
3.55312,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.576832,0.00847,0.00000,0.00000,-0.00109,0.00000,-0.00397,-0.00045,-0.00263,0.11248,-0.19489,0.96258,3.54205,0.00027,0.00003,0.00000,0.38159,-0.03698,3.49829,0.17831,0.00000,0.00000,0.00000,A,131610.40
3.56254,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.586245,0.00729,0.00000,0.00000,-0.00109,0.00000,0.00031,0.00093,-0.00156,0.11114,-0.19435,0.96270,3.55266,0.00027,0.00003,0.00000,0.38159,-0.03698,3.49829,0.17831,0.00000,0.00000,0.00000,A,131610.40
3.57425,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.597963,0.00882,0.00000,0.00000,-0.00107,0.00000,0.00321,0.00032,-0.00050,0.11376,-0.19380,0.96221,3.56284,0.00027,0.00003,0.00000,0.38159,-0.03698,3.49829,0.17831,0.00000,0.00000,0.00000,A,131610.40
3.58381,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.607515,0.00817,0.00000,0.00000,-0.00105,0.00000,0.00153,-0.00014,0.00180,0.11254,-0.19398,0.96173,3.57305,0.00027,0.00003,0.00000,0.38159,-0.03698,3.49829,0.17831,0.00000,0.00000,0.00000,A,131610.40
3.59336,57.68810483,11.97968050,57.68810483,11.97968083,13:16:10.617074,0.00754,0.00000,0.00000,-0.00109,0.00000,-0.00366,-0.00381,0.00118,0.11474,-0.19410,0.96209,3.58334,0.00027,0.00003,0.00000,0.38160,-0.03698,3.49829,0.17831,0.00000,0.00000,0.00000,A,131610.40
3.60957,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.633279,0.01356,0.00000,0.00000,-0.00112,0.00000,-0.00397,0.00062,0.00057,0.11560,-0.19380,0.96173,3.59393,0.00027,0.00003,0.00000,0.38160,-0.03698,3.59336,0.18822,0.00000,0.00000,0.00000,A,131610.50
3.62053,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.644234,0.00961,0.00000,0.00000,-0.00115,0.00000,-0.00198,-0.00045,0.00027,0.11346,-0.19252,0.96337,3.60932,0.00029,0.00003,0.00000,0.39083,-0.03698,3.59336,0.18822,0.00000,0.00000,0.00000,A,131610.50
3.62960,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.653310,0.00764,0.00000,0.00000,-0.00114,0.00000,0.00321,0.00169,-0.00050,0.11590,-0.19282,0.96093,3.61937,0.00029,0.00003,0.00000,0.39084,-0.03698,3.59336,0.18822,0.00000,0.00000,0.00000,A,131610.50
3.63902,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.662725,0.00689,0.00000,0.00000,-0.00114,0.00000,0.00046,0.00093,-0.00095,0.11322,-0.19435,0.96240,3.62954,0.00029,0.00003,0.00000,0.39084,-0.03698,3.59336,0.18822,0.00000,0.00000,0.00000,A,131610.50
3.65161,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.675325,0.00931,0.00000,0.00000,-0.00112,0.00000,0.00244,-0.00045,0.00012,0.11236,-0.19239,0.96349,3.63970,0.00029,0.00003,0.00000,0.39084,-0.03698,3.59336,0.18822,0.00000,0.00000,0.00000,A,131610.50
3.66120,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.684963,0.00821,0.00000,0.00000,-0.00111,0.00000,-0.00015,0.00383,0.00180,0.11334,-0.19282,0.96270,3.65141,0.00029,0.00003,0.00000,0.39084,-0.03698,3.59336,0.18822,0.00000,0.00000,0.00000,A,131610.50
3.67028,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.693986,0.00710,0.00000,0.00000,-0.00113,0.00000,-0.00275,0.00032,-0.00340,0.11224,-0.19270,0.96185,3.66062,0.00029,0.00003,0.00000,0.39085,-0.03698,3.59336,0.18822,0.00000,0.00000,0.00000,A,131610.50
3.68163,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.705346,0.00828,0.00000,0.00000,-0.00112,0.00000,0.00077,-0.00274,-0.00080,0.11462,-0.19447,0.96221,3.67104,0.00029,0.00003,0.00000,0.39085,-0.03698,3.59336,0.18822,0.00000,0.00000,0.00000,A,131610.50
3.69091,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.714620,0.00710,0.00000,0.00000,-0.00116,0.00000,-0.00351,0.00291,-0.00019,0.11584,-0.19404,0.96276,3.68123,0.00029,0.00003,0.00000,0.39085,-0.03698,3.59336,0.18822,0.00000,0.00000,0.00000,A,131610.50
3.70685,57.68810483,11.97968050,57.68810500,11.97968100,13:16:10.730545,0.01286,0.00000,0.00000,-0.00115,0.00000,0.00046,-0.00381,0.00302,0.11322,-0.19288,0.96173,3.69190,0.00029,0.00003,0.00000,0.39086,-0.03698,3.69091,0.18822,0.01853,1.57080,0.00000,A,131610.60
3.71849,57.68810483,11.97968050,57.68810500,11.97968100,13:16:10.742205,0.01044,0.00000,0.00000,-0.00117,0.00000,-0.00229,0.00032,-0.00554,0.11456,-0.19453,0.96374,3.70646,0.00032,0.00003,0.00000,0.39389,-0.02459,3.69091,0.18822,0.01853,1.57080,0.00000,A,131610.60
3.72829,57.68810483,11.97968050,57.68810500,11.97968100,13:16:10.752003,0.00764,0.00000,0.00000,-0.00113,0.00000,0.00550,0.00093,-0.00095,0.11291,-0.19282,0.96136,3.71859,0.00032,0.00003,0.00000,0.39389,-0.02459,3.69091,0.18822,0.01853,1.57080,0.00000,A,131610.60
3.73836,57.68810483,11.97968050,57.68810500,11.97968100,13:16:10.762068,0.00752,0.00000,0.00000,-0.00112,0.00000,0.00229,-0.00136,0.00149,0.11309,-0.19209,0.96270,3.72843,0.00032,0.00003,0.00000,0.39390,-0.02459,3.69091,0.18822,0.01853,1.57080,0.00000,A,131610.60
3.74892,57.68810483,11.97968050,57.68810500,11.97968100,13:16:10.772624,0.00790,0.00000,0.00000,-0.00112,0.00000,-0.00168,0.00337,0.00057,0.11517,-0.19422,0.96246,3.73940,0.00032,0.00003,0.00000,0.39390,-0.02459,3.69091,0.18822,0.01853,1.57080,0.00000,A,131610.60
3.75852,57.68810483,11.97968050,57.68810500,11.97968100,13:16:10.782233,0.00731,0.00000,0.00000,-0.00110,0.00000,0.00214,-0.00152,-0.00477,0.11230,-0.19611,0.96404,3.74871,0.00032,0.00003,0.00000,0.39390,-0.02459,3.69091,0.18822,0.01853,1.57080,0.00000,A,131610.60
3.76857,57.68810483,11.97968050,57.68810500,11.97968100,13:16:10.792281,0.00718,0.00000,0.00000,-0.00114,0.00000,-0.00504,-0.00197,0.00195,0.11370,-0.19276,0.96118,3.75889,0.00032,0.00003,0.00000,0.39391,-0.02459,3.69091,0.18822,0.01853,1.57080,0.00000,A,131610.60
3.77999,57.68810483,11.97968050,57.68810500,11.97968100,13:16:10.803708,0.00843,0.00000,0.00000,-0.00114,0.00000,-0.00030,-0.00045,-0.00111,0.11224,-0.19520,0.96630,3.76921,0.00032,0.00003,0.00000,0.39391,-0.02459,3.69091,0.18822,0.01853,1.57080,0.00000,A,131610.60
3.78990,57.68810483,11.97968050,57.68810500,11.97968100,13:16:10.813611,0.00816,0.00000,0.00000,-0.00118,0.00000,-0.00336,0.00230,-0.00202,0.11413,-0.19288,0.96203,3.77968,0.00032,0.00003,0.00000,0.39391,-0.02459,3.69091,0.18822,0.01853,1.57080,0.00000,A,131610.60
3.79917,57.68810483,11.97968050,57.68810500,11.97968100,13:16:10.822875,0.00726,0.00000,0.00000,-0.00115,0.00000,0.00183,0.00093,0.00012,0.11413,-0.19172,0.96227,3.78932,0.00032,0.00003,0.00000,0.39392,-0.02459,3.69091,0.18822,0.01853,1.57080,0.00000,A,131610.60
3.81451,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.838205,0.01243,0.00000,0.00000,-0.00114,0.00000,0.00229,-0.00121,0.00012,0.11376,-0.19361,0.96313,3.79948,0.00032,0.00003,0.00000,0.39392,-0.02459,3.79917,0.18822,0.00000,-1.57080,0.00000,A,131610.70
3.82609,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.849802,0.00943,0.00000,0.00000,-0.00114,0.00000,0.00061,-0.00350,0.00042,0.11279,-0.19410,0.96349,3.81409,0.00036,0.00003,0.00000,0.39490,-0.03289,3.79917,0.18822,0.00000,-1.57080,0.00000,A,131610.70
3.83552,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.859226,0.00804,0.00000,0.00000,-0.00116,0.00000,-0.00168,0.00062,-0.00034,0.11315,-0.19374,0.96203,3.82540,0.00036,0.00003,0.00000,0.39490,-0.03289,3.79917,0.18822,0.00000,-1.57080,0.00000,A,131610.70
3.84507,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.868780,0.00741,0.00000,0.00000,-0.00113,0.00000,0.00168,-0.00274,-0.00080,0.11553,-0.19355,0.96270,3.83524,0.00036,0.00003,0.00000,0.39491,-0.03289,3.79917,0.18822,0.00000,-1.57080,0.00000,A,131610.70
3.85570,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.879409,0.00785,0.00000,0.00000,-0.00113,0.00000,-0.00061,0.00047,-0.00172,0.11480,-0.19166,0.96197,3.84571,0.00036,0.00003,0.00000,0.39491,-0.03289,3.79917,0.18822,0.00000,-1.57080,0.00000,A,131610.70
3.86553,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.889242,0.00749,0.00000,0.00000,-0.00113,0.00000,-0.00061,-0.00243,-0.00034,0.11212,-0.19410,0.96282,3.85544,0.00036,0.00003,0.00000,0.39491,-0.03289,3.79917,0.18822,0.00000,-1.57080,0.00000,A,131610.70
3.87606,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.899771,0.00784,0.00000,0.00000,-0.00113,0.00000,0.00031,-0.00182,0.00332,0.11248,-0.19404,0.95935,3.86563,0.00036,0.00003,0.00000,0.39492,-0.03289,3.79917,0.18822,0.00000,-1.57080,0.00000,A,131610.70
3.88695,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.910656,0.00854,0.00000,0.00000,-0.00112,0.00000,0.00061,0.00139,-0.00492,0.11492,-0.19374,0.96545,3.87583,0.00036,0.00003,0.00000,0.39492,-0.03289,3.79917,0.18822,0.00000,-1.57080,0.00000,A,131610.70
3.89685,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.920560,0.00781,0.00000,0.00000,-0.00114,0.00000,-0.00137,-0.00243,0.00256,0.11352,-0.19319,0.96179,3.88688,0.00036,0.00003,0.00000,0.39493,-0.03289,3.79917,0.18822,0.00000,-1.57080,0.00000,A,131610.70
3.91286,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.936552,0.01363,0.00000,0.00000,-0.00115,0.00000,-0.00076,-0.00228,0.00118,0.11328,-0.19313,0.96417,3.89675,0.00036,0.00003,0.00000,0.39493,-0.03289,3.89685,0.18822,0.00000,0.00000,0.00000,A,131610.80
3.92133,57.68810483,11.97968050,57.68810483,11.97968100,13:16:10.945170,0.00715,0.00000,0.00000,-0.00114,0.00000,0.00015,-0.00182,-0.00111,0.11383,-0.19252,0.96295,3.91167,0.00036,0.00003,0.00000,0.39493,-0.03289,3.89685,0.18822,0.00000,0.00000,0.00000,A,131610.80
